Id,Predicted
112-739,False
346-839,False
68-412,False
467-778,False
689-887,False
577-684,False
273-664,False
368-638,False
199-208,False
206-326,False
321-560,False
416-755,False
665-924,False
76-819,False
499-545,False
26-40,False
50-160,False
427-599,False
508-696,False
55-346,False
119-595,False
638-689,False
274-423,False
3-576,False
50-275,False
50-817,False
342-923,False
139-240,False
399-689,False
401-924,False
489-751,False
233-875,False
442-677,False
240-857,False
274-791,False
522-859,False
68-859,False
55-514,False
61-156,False
55-178,False
316-873,False
43-516,False
508-579,False
285-891,False
192-880,False
321-572,False
1-14,False
160-169,False
527-583,False
247-732,False
315-813,False
416-595,False
31-674,False
137-901,False
130-637,False
305-538,False
273-883,False
31-267,False
29-233,False
670-740,False
414-821,False
277-440,False
199-627,False
434-732,False
68-840,False
410-462,False
233-815,False
382-563,False
36-113,False
444-692,False
118-659,False
393-659,False
222-898,False
211-873,False
324-438,False
123-610,False
448-653,False
367-889,False
445-782,False
19-424,False
423-447,False
599-709,False
98-880,False
497-840,False
716-816,False
51-211,False
342-421,False
199-449,False
503-869,False
49-503,False
462-791,False
300-685,False
135-319,False
124-839,False
467-595,False
523-876,False
842-938,False
40-722,False
59-667,False
501-556,False
489-766,False
308-527,False
50-465,False
43-824,False
522-643,False
368-569,False
219-431,False
393-909,False
31-49,False
502-634,False
778-817,False
184-728,False
671-801,False
787-883,False
76-685,False
267-627,False
359-501,False
754-910,False
21-424,False
53-452,False
184-698,False
76-444,False
189-941,False
399-857,False
98-312,False
38-339,False
68-174,False
503-873,False
399-813,False
503-683,False
733-766,False
123-240,False
833-924,False
458-740,False
78-842,False
523-538,False
448-541,False
272-764,False
900-910,False
226-444,False
662-821,False
522-640,False
545-791,False
25-51,False
346-579,False
637-733,False
294-368,False
103-329,False
531-613,False
728-857,False
115-371,False
607-869,False
541-664,False
19-937,False
178-722,False
738-912,False
118-588,False
1-580,False
582-819,False
105-685,False
516-942,False
205-579,False
208-556,False
673-859,False
296-679,False
242-423,False
178-452,False
24-412,False
133-887,False
40-416,False
91-845,False
607-898,False
85-346,False
86-312,False
55-760,False
187-782,False
26-329,False
313-710,False
177-671,False
510-580,False
135-351,False
449-707,False
151-184,False
261-787,False
113-305,False
754-919,False
444-768,False
141-202,False
59-412,False
487-876,False
124-815,False
514-737,False
160-341,False
277-938,False
467-803,False
634-843,False
649-803,False
526-901,False
469-859,False
161-615,False
591-814,False
137-811,False
467-673,False
527-933,False
137-447,False
261-709,False
24-301,False
551-937,False
338-671,False
682-819,False
557-824,False
607-803,False
208-634,False
82-192,False
48-889,False
556-754,False
774-918,False
324-351,False
840-923,False
82-516,False
42-450,False
40-603,False
346-661,False
446-671,False
71-150,False
78-281,False
150-551,False
510-896,False
699-910,False
344-627,False
580-667,False
699-912,False
121-572,False
11-197,False
766-934,False
153-572,False
637-845,False
31-130,False
399-764,False
363-716,False
738-739,False
458-677,False
135-734,False
854-890,False
235-422,False
222-661,False
103-232,False
502-556,False
294-400,False
591-682,False
401-670,False
588-824,False
10-927,False
90-408,False
229-865,False
14-902,False
118-768,False
281-448,False
400-861,False
393-664,False
50-359,False
345-693,False
118-674,False
401-661,False
170-329,False
505-582,False
447-844,False
351-444,False
408-815,False
505-563,False
24-857,False
526-744,False
428-538,False
682-722,False
342-889,False
363-689,False
541-934,False
415-523,False
95-434,False
447-723,False
7-760,False
277-755,False
452-869,False
49-150,False
501-845,False
132-716,False
640-824,False
113-659,False
308-830,False
43-44,False
442-489,False
280-753,False
416-665,False
169-627,False
169-753,False
315-764,False
130-805,False
118-232,False
85-421,False
27-511,False
247-888,False
292-683,False
305-545,False
177-876,False
139-294,False
649-933,False
469-815,False
141-440,False
424-791,False
85-901,False
38-150,False
78-178,False
294-854,False
667-824,False
66-510,False
317-583,False
139-563,False
358-638,False
98-338,False
588-747,False
345-400,False
321-495,False
187-424,False
508-607,False
287-683,False
187-916,False
346-674,False
140-853,False
499-677,False
359-774,False
876-916,False
61-688,False
467-733,False
531-734,False
339-480,False
489-925,False
486-910,False
450-766,False
364-836,False
240-305,False
48-476,False
156-664,False
512-728,False
130-280,False
346-603,False
603-875,False
502-722,False
336-390,False
572-733,False
103-505,False
556-766,False
698-869,False
696-723,False
804-850,False
409-452,False
316-545,False
613-768,False
364-735,False
86-101,False
101-637,False
505-508,False
667-704,False
296-813,False
449-857,False
133-916,False
754-825,False
215-667,False
208-557,False
195-580,False
422-583,False
124-283,False
583-801,False
15-153,False
261-825,False
308-576,False
689-922,False
732-780,False
25-341,False
202-843,False
364-732,False
367-414,False
728-925,False
264-688,False
450-541,False
247-757,False
202-579,False
66-405,False
55-603,False
688-888,False
560-704,False
474-667,False
280-641,False
431-747,False
215-880,False
187-816,False
336-501,False
750-942,False
419-732,False
139-836,False
442-714,False
410-755,False
151-875,False
118-778,False
501-782,False
153-556,False
364-942,False
261-501,False
746-792,False
177-693,False
584-782,False
450-814,False
257-791,False
82-744,False
563-716,False
86-445,False
105-452,False
275-523,False
229-896,False
416-489,False
692-696,False
1-428,False
44-512,False
486-560,False
110-682,False
538-692,False
378-787,False
112-812,False
160-526,False
121-274,False
671-805,False
82-599,False
24-766,False
170-688,False
403-434,False
842-900,False
90-787,False
264-667,False
764-857,False
783-888,False
344-541,False
137-859,False
476-754,False
395-933,False
53-105,False
174-541,False
272-744,False
240-474,False
274-716,False
583-933,False
26-469,False
187-310,False
51-342,False
55-421,False
292-672,False
557-853,False
59-409,False
445-760,False
734-890,False
76-423,False
659-937,False
468-901,False
205-734,False
627-853,False
412-709,False
419-560,False
699-709,False
840-937,False
68-121,False
123-569,False
487-941,False
368-531,False
482-714,False
105-371,False
143-778,False
627-634,False
368-627,False
44-667,False
209-942,False
246-452,False
98-264,False
272-613,False
358-716,False
150-189,False
315-527,False
693-859,False
422-584,False
10-40,False
43-551,False
434-577,False
86-377,False
317-757,False
233-613,False
399-714,False
137-579,False
29-43,False
482-853,False
71-197,False
110-887,False
450-711,False
296-445,False
184-816,False
137-909,False
688-755,False
89-595,False
235-924,False
324-801,False
305-738,False
2-341,False
107-390,False
156-659,False
462-469,False
355-368,False
382-853,False
507-774,False
468-698,False
450-497,False
160-416,False
105-368,False
163-377,False
351-423,False
562-923,False
465-495,False
137-714,False
235-737,False
247-410,False
30-474,False
689-901,False
423-902,False
86-405,False
15-556,False
317-839,False
560-634,False
653-704,False
507-778,False
89-641,False
495-753,False
61-184,False
43-379,False
31-682,False
21-501,False
281-319,False
669-710,False
376-754,False
780-839,False
103-342,False
124-368,False
563-813,False
50-576,False
556-933,False
31-346,False
496-821,False
98-912,False
367-579,False
10-390,False
446-825,False
192-223,False
502-503,False
187-815,False
287-682,False
637-941,False
275-603,False
355-469,False
113-805,False
174-805,False
465-476,False
850-910,False
36-105,False
38-468,False
732-942,False
14-664,False
480-627,False
371-896,False
751-861,False
55-814,False
341-722,False
610-643,False
497-560,False
419-923,False
223-474,False
449-576,False
486-804,False
447-497,False
582-755,False
581-723,False
415-712,False
560-744,False
595-677,False
301-786,False
105-431,False
160-346,False
98-919,False
476-782,False
247-778,False
395-901,False
662-774,False
163-449,False
562-774,False
683-853,False
300-891,False
235-659,False
508-677,False
603-887,False
26-857,False
707-766,False
865-876,False
126-177,False
580-891,False
671-786,False
351-875,False
206-294,False
474-901,False
503-935,False
1-338,False
208-772,False
339-812,False
78-440,False
48-184,False
43-66,False
310-711,False
55-83,False
754-900,False
805-833,False
112-135,False
787-873,False
755-805,False
135-584,False
38-188,False
281-630,False
452-699,False
414-735,False
377-850,False
126-499,False
1-924,False
188-261,False
310-643,False
399-890,False
29-746,False
257-508,False
71-141,False
476-505,False
27-840,False
178-664,False
412-440,False
126-363,False
321-627,False
688-901,False
630-768,False
287-327,False
287-409,False
746-772,False
27-716,False
395-412,False
132-853,False
422-523,False
188-229,False
336-677,False
91-683,False
232-774,False
42-78,False
696-842,False
399-595,False
556-780,False
643-747,False
119-942,False
641-737,False
563-755,False
339-462,False
615-782,False
170-346,False
591-664,False
412-416,False
327-379,False
66-714,False
688-861,False
588-679,False
15-313,False
29-103,False
118-902,False
428-610,False
450-774,False
112-355,False
25-285,False
177-499,False
29-316,False
480-922,False
174-933,False
233-412,False
772-817,False
105-247,False
659-896,False
336-671,False
68-202,False
38-688,False
1-778,False
43-242,False
344-728,False
59-355,False
746-834,False
119-177,False
699-707,False
226-804,False
188-296,False
240-428,False
10-43,False
98-595,False
345-560,False
4-804,True
26-139,False
7-390,False
664-786,False
242-438,False
156-569,False
170-287,False
664-801,False
643-744,False
65-339,False
61-754,False
326-424,False
300-662,False
744-889,False
538-900,False
132-667,False
422-714,False
541-627,False
205-261,False
121-674,False
281-408,False
48-424,False
135-641,False
36-667,False
49-824,False
310-395,False
629-821,False
59-792,False
184-246,False
512-775,False
89-438,False
677-775,False
160-211,False
184-641,False
80-627,False
400-445,False
467-813,False
53-296,False
476-563,False
184-502,False
177-202,False
445-845,False
665-834,False
50-599,False
750-751,False
312-502,False
301-924,False
163-637,False
399-923,False
112-890,False
629-901,False
782-919,False
277-376,False
316-744,False
326-825,False
174-359,False
105-512,False
229-887,False
141-395,False
44-735,False
169-414,False
329-670,False
445-692,False
522-588,False
141-671,False
842-910,False
80-722,False
310-935,False
342-814,False
130-497,False
222-223,False
195-508,False
662-693,False
557-755,False
468-922,False
545-833,False
308-836,False
595-812,False
339-707,False
505-786,False
132-409,False
50-140,False
163-704,False
424-637,False
174-582,False
110-664,False
132-747,False
412-640,False
393-738,False
86-821,False
283-399,False
610-833,False
346-910,False
379-922,False
423-665,False
274-531,False
184-699,False
667-768,False
205-580,False
839-859,False
1-514,False
890-901,False
526-880,False
17-153,False
449-786,False
308-563,False
395-643,False
653-733,False
264-462,False
197-401,False
80-132,False
480-538,False
424-669,False
640-880,False
317-753,False
507-584,False
576-577,False
44-395,False
508-772,False
26-496,False
378-839,False
280-900,False
522-714,False
10-80,False
160-497,False
735-916,False
445-934,False
408-751,False
208-541,False
301-503,False
405-442,False
25-359,False
247-319,False
275-599,False
137-782,False
11-156,False
24-369,False
474-739,False
42-649,False
192-408,False
65-673,False
591-634,False
209-836,False
274-277,False
15-803,False
103-918,False
599-792,False
184-942,False
133-501,False
440-557,False
31-757,False
339-836,False
405-924,False
766-780,False
371-576,False
169-511,False
400-508,False
76-673,False
766-865,False
153-499,False
367-712,False
113-436,False
468-836,False
607-813,False
735-774,False
150-637,False
239-641,False
2-804,False
257-345,False
89-195,False
308-739,False
137-640,False
123-399,False
112-733,False
163-595,False
107-599,False
240-379,False
344-688,False
82-640,False
301-801,False
10-476,False
126-670,False
824-834,False
382-399,False
140-187,False
118-482,False
78-428,False
336-674,False
427-501,False
53-229,False
447-922,False
351-723,False
31-922,False
312-816,False
242-682,False
55-775,False
408-803,False
71-836,False
780-861,False
692-859,False
452-595,False
424-449,False
71-338,False
66-442,False
538-737,False
452-734,False
401-507,False
436-516,False
51-277,False
71-424,False
281-685,False
30-693,False
300-673,False
467-653,False
14-476,False
85-98,False
367-833,False
130-178,False
643-900,False
510-584,False
140-782,False
40-442,False
368-850,False
14-739,False
50-240,False
156-643,False
531-649,False
51-273,False
312-474,False
10-641,False
409-640,False
115-613,False
150-462,False
